0.000000;0.075886
1.244168;0.090515
2.488336;0.158679
3.732504;0.918238
4.976672;0.261759
6.220840;0.119845
7.465008;0.079635
8.709176;0.060455
9.953344;0.049121
11.197512;0.041577
12.441680;0.036163
13.685848;0.032069
14.930016;0.028854
16.174184;0.026255
17.418351;0.024106
18.662519;0.022297
19.906687;0.020751
21.150855;0.019413
22.395023;0.018243
23.639191;0.017211
24.883359;0.016292
26.127527;0.015470
27.371695;0.014729
28.615863;0.014057
29.860031;0.013446
31.104199;0.012887
32.348367;0.012373
33.592535;0.011900
34.836703;0.011462
36.080871;0.011057
37.325039;0.010679
38.569207;0.010328
39.813375;0.009999
41.057543;0.009691
42.301711;0.009401
