0.000000;32768
0.001667;31396
0.003333;30026
0.005000;28661
0.006667;27303
0.008333;25955
0.010000;24619
0.011667;23297
0.013333;21992
0.015000;20705
0.016667;19440
0.018333;18198
0.020000;16982
0.021667;15794
0.023333;14635
0.025000;13508
0.026667;12415
0.028333;11357
0.030000;10337
0.031667;9357
0.033333;8417
0.035000;7520
0.036667;6668
0.038333;5861
0.040000;5101
0.041667;4391
0.043333;3729
0.045000;3119
0.046667;2561
0.048333;2056
0.050000;1604
0.051667;1208
0.053333;866
0.055000;581
0.056667;352
0.058333;180
0.060000;65
0.061667;8
0.063333;8
0.065000;65
0.066667;180
0.068333;352
0.070000;581
0.071667;866
0.073333;1208
0.075000;1604
0.076667;2056
0.078333;2561
0.080000;3119
0.081667;3729
0.083333;4390
0.085000;5101
0.086667;5861
0.088333;6668
0.090000;7520
0.091667;8417
0.093333;9356
0.095000;10337
0.096667;11357
0.098333;12415
0.100000;13508
0.101667;14635
0.103333;15794
0.105000;16982
0.106667;18198
0.108333;19440
0.110000;20705
0.111667;21992
0.113333;23297
0.115000;24619
0.116667;25955
0.118333;27303
0.120000;28661
0.121667;30026
0.123333;31396
0.125000;32768
0.126667;34140
0.128333;35510
0.130000;36875
0.131667;38233
0.133333;39581
0.135000;40917
0.136667;42239
0.138333;43544
0.140000;44830
0.141667;46096
0.143333;47338
0.145000;48554
0.146667;49742
0.148333;50901
0.150000;52028
0.151667;53121
0.153333;54179
0.155000;55199
0.156667;56179
0.158333;57119
0.160000;58016
0.161667;58868
0.163333;59675
0.165000;60434
0.166667;61145
0.168333;61807
0.170000;62417
0.171667;62975
0.173333;63480
0.175000;63932
0.176667;64328
0.178333;64670
0.180000;64955
0.181667;65184
0.183333;65356
0.185000;65471
0.186667;65528
0.188333;65528
0.190000;65471
0.191667;65356
0.193333;65184
0.195000;64955
0.196667;64670
0.198333;64328
0.200000;63932
0.201667;63480
0.203333;62975
0.205000;62417
0.206667;61807
0.208333;61146
0.210000;60435
0.211667;59675
0.213333;58868
0.215000;58016
0.216667;57119
0.218333;56180
0.220000;55199
0.221666;54179
0.223333;53122
0.225000;52028
0.226666;50901
0.228333;49743
0.230000;48554
0.231666;47338
0.233333;46096
0.235000;44831
0.236666;43544
0.238333;42239
0.240000;40917
0.241666;39581
0.243333;38233
0.245000;36875
0.246666;35510
0.248333;34140
0.250000;32768
0.251666;31396
0.253333;30026
0.255000;28661
0.256666;27304
0.258333;25955
0.260000;24619
0.261666;23297
0.263333;21992
0.265000;20706
0.266666;19440
0.268333;18199
0.270000;16982
0.271666;15794
0.273333;14635
0.275000;13508
0.276666;12415
0.278333;11357
0.280000;10337
0.281666;9357
0.283333;8417
0.285000;7520
0.286666;6668
0.288333;5861
0.290000;5102
0.291666;4391
0.293333;3729
0.295000;3119
0.296666;2561
0.298333;2056
0.300000;1604
0.301666;1208
0.303333;866
0.305000;581
0.306666;352
0.308333;180
0.310000;65
0.311666;8
0.313333;8
0.315000;65
0.316666;180
0.318333;352
0.320000;581
0.321666;866
0.323333;1208
0.325000;1604
0.326666;2056
0.328333;2561
0.330000;3119
0.331666;3729
0.333333;4390
0.335000;5101
0.336666;5861
0.338333;6668
0.340000;7520
0.341666;8417
0.343333;9356
0.345000;10337
0.346666;11357
0.348333;12414
0.350000;13508
0.351666;14635
0.353333;15793
0.355000;16982
0.356666;18198
0.358333;19440
0.360000;20705
0.361666;21992
0.363333;23297
0.365000;24619
0.366666;25955
0.368333;27303
0.370000;28661
0.371666;30026
0.373333;31396
0.375000;32768
0.376666;34140
0.378333;35510
0.380000;36875
0.381666;38232
0.383333;39581
0.385000;40917
0.386666;42239
0.388333;43544
0.390000;44830
0.391666;46096
0.393333;47337
0.395000;48554
0.396666;49742
0.398333;50901
0.400000;52028
0.401666;53121
0.403333;54179
0.405000;55199
0.406666;56179
0.408333;57119
0.410000;58016
0.411666;58868
0.413333;59675
0.415000;60434
0.416666;61145
0.418333;61807
0.420000;62417
0.421666;62975
0.423333;63480
0.425000;63932
0.426666;64328
0.428333;64670
0.430000;64955
0.431666;65184
0.433333;65356
0.435000;65471
0.436666;65528
0.438333;65528
0.440000;65471
0.441666;65356
0.443333;65184
0.445000;64955
0.446666;64670
0.448333;64329
0.450000;63932
0.451666;63480
0.453333;62975
0.455000;62417
0.456666;61807
0.458333;61146
0.460000;60435
0.461666;59675
0.463333;58868
0.465000;58016
0.466666;57119
0.468333;56180
0.470000;55199
0.471666;54179
0.473333;53122
0.475000;52029
0.476666;50902
0.478333;49743
0.480000;48554
0.481666;47338
0.483333;46096
0.485000;44831
0.486666;43544
0.488333;42239
0.490000;40917
0.491666;39581
0.493333;38233
0.495000;36875
0.496666;35510
0.498333;34141
0.500000;32768
0.501666;31396
0.503333;30026
0.505000;28661
0.506666;27304
0.508333;25956
0.510000;24619
0.511666;23297
0.513333;21992
0.515000;20706
0.516666;19441
0.518333;18199
0.520000;16982
0.521666;15794
0.523333;14635
0.525000;13508
0.526666;12415
0.528333;11357
0.530000;10337
0.531666;9357
0.533333;8417
0.535000;7520
0.536666;6668
0.538333;5861
0.540000;5102
0.541666;4391
0.543333;3730
0.545000;3119
0.546666;2561
0.548333;2056
0.550000;1604
0.551666;1208
0.553333;866
0.555000;581
0.556666;352
0.558333;180
0.560000;65
0.561666;8
0.563333;8
0.565000;65
0.566666;180
0.568333;352
0.570000;581
0.571666;866
0.573333;1207
0.575000;1604
0.576666;2055
0.578333;2561
0.580000;3119
0.581666;3729
