0.000000;0.792166
34.292379;0.733496
68.584759;0.486319
102.877138;0.167121
137.169518;0.083804
171.461897;0.160068
205.754277;0.140073
240.046656;0.067550
274.339036;0.085370
308.631415;0.067543
342.923795;0.048998
377.216174;0.050827
411.508554;0.072243
445.800933;0.044021
480.093313;0.021030
514.385692;0.048368
548.678072;0.068922
582.970451;0.037046
617.262830;0.016206
651.555210;0.136221
685.847589;0.144530
720.139969;0.079893
754.432348;0.053373
788.724728;0.043191
823.017107;0.023323
857.309487;0.067656
891.601866;0.047103
925.894246;0.023148
960.186625;0.039846
994.479005;0.028903
1063.063764;0.022159
1131.648523;0.027816
1165.940902;0.016379
1200.233281;0.023346
1234.525661;0.037845
1268.818040;0.029509
1303.110420;0.033854
1337.402799;0.046511
1371.695179;0.029528
1405.987558;0.026369
1440.279938;0.035739
1474.572317;0.023785
1508.864697;0.019881
1543.157076;0.024444
1611.741835;0.010605
1646.034215;0.012038
1714.618974;0.021057
1748.911353;0.018452
1783.203733;0.017160
1817.496112;0.027992
1851.788491;0.023628
1886.080871;0.022149
1920.373250;0.034904
1954.665630;0.029736
1988.958009;0.022825
2023.250389;0.031399
2057.542768;0.029063
2091.835148;0.021924
2126.127527;0.029404
2160.419907;0.024411
2194.712286;0.014032
2229.004666;0.020980
2263.297045;0.020335
2297.589425;0.010290
2331.881804;0.015971
2366.174184;0.012050
2434.758942;0.013345
2469.051322;0.011706
2503.343701;0.009193
2537.636081;0.016925
2571.928460;0.012332
2606.220840;0.011309
2640.513219;0.020985
2674.805599;0.019133
2709.097978;0.016170
2743.390358;0.023022
2777.682737;0.021375
2811.975117;0.017859
2846.267496;0.025724
2880.559876;0.024976
2914.852255;0.017981
2949.144635;0.023158
2983.437014;0.025855
3017.729393;0.019751
3052.021773;0.022262
3086.314152;0.023997
3120.606532;0.017628
3154.898911;0.018707
3189.191291;0.023462
3223.483670;0.017190
3257.776050;0.014300
3292.068429;0.018864
3326.360809;0.015947
3360.653188;0.012187
3394.945568;0.016552
3429.237947;0.012871
3497.822706;0.013333
3532.115086;0.012743
3600.699844;0.011181
3634.992224;0.010517
3703.576983;0.011655
3737.869362;0.012133
3806.454121;0.010876
3840.746501;0.013143
3875.038880;0.009304
3909.331260;0.012907
3943.623639;0.014934
3977.916019;0.010322
4012.208398;0.012373
4046.500778;0.017426
4080.793157;0.013978
4115.085537;0.012777
4149.377916;0.017189
4183.670295;0.016057
4217.962675;0.013898
4252.255054;0.018517
4286.547434;0.017508
4320.839813;0.013391
4355.132193;0.017573
4389.424572;0.019939
4423.716952;0.015182
4458.009331;0.016021
4492.301711;0.019331
4526.594090;0.016708
4560.886470;0.015897
4595.178849;0.019420
4629.471229;0.016883
4663.763608;0.014078
4698.055988;0.018604
4732.348367;0.018673
4766.640747;0.013792
4800.933126;0.015867
4835.225505;0.018277
4869.517885;0.014820
4903.810264;0.014886
4938.102644;0.017308
4972.395023;0.014319
5006.687403;0.012814
5040.979782;0.016926
5075.272162;0.015247
5109.564541;0.011043
5143.856921;0.014124
5178.149300;0.015597
5212.441680;0.011618
5246.734059;0.012500
5281.026439;0.014209
5315.318818;0.011246
5349.611198;0.010873
5383.903577;0.014152
5418.195956;0.011386
5452.488336;0.008441
5486.780715;0.012223
5521.073095;0.012506
5555.365474;0.008444
5589.657854;0.010245
5623.950233;0.011532
5658.242613;0.008583
5692.534992;0.009296
5726.827372;0.011529
5761.119751;0.008335
5829.704510;0.010899
5863.996890;0.009847
5932.581649;0.008964
5966.874028;0.009879
6035.458787;0.008521
6069.751166;0.009756
6172.628305;0.010255
6206.920684;0.008063
6275.505443;0.008740
6309.797823;0.009194
6378.382582;0.008251
6412.674961;0.008986
6515.552100;0.009935
6618.429238;0.009172
6652.721617;0.009004
6721.306376;0.008091
6755.598756;0.009040
6858.475894;0.009586
6961.353033;0.009662
6995.645412;0.008800
7064.230171;0.008075
7098.522551;0.009510
7201.399689;0.009260
7304.276827;0.009691
7338.569207;0.008467
7407.153966;0.008294
7441.446345;0.009827
7544.323484;0.009248
7578.615863;0.007980
7647.200622;0.009132
7681.493002;0.008346
7750.077760;0.008421
7784.370140;0.009623
7887.247278;0.009481
7921.539658;0.008235
7990.124417;0.008381
8024.416796;0.008681
8093.001555;0.008001
8127.293935;0.009047
8230.171073;0.009448
8264.463453;0.008000
8333.048212;0.007969
8367.340591;0.009097
8470.217729;0.008650
8573.094868;0.008819
8710.264386;0.009050
8813.141524;0.008683
9053.188180;0.008503
9156.065319;0.008690
9293.234837;0.008397
9396.111975;0.007989
9498.989114;0.008163
9636.158631;0.008517
9739.035770;0.007938
9979.082426;0.008076
10081.959565;0.008007
10219.129082;0.007993
10562.052877;0.008239
