0.000000;1.000000
0.000244;0.992472
0.000488;0.979162
0.000732;0.960203
0.000977;0.935760
0.001221;0.906028
0.001465;0.871233
0.001709;0.831629
0.001953;0.787497
0.002197;0.739141
0.002441;0.686889
0.002686;0.631088
0.002930;0.572103
0.003174;0.510315
0.003418;0.446118
0.003662;0.379917
0.003906;0.312124
0.004150;0.243158
0.004395;0.173439
0.004639;0.103389
0.004883;0.033428
0.005127;-0.036030
0.005371;-0.104578
0.005615;-0.171817
0.005859;-0.237362
0.006104;-0.300839
0.006348;-0.361894
0.006592;-0.420188
0.006836;-0.475403
0.007080;-0.527243
0.007324;-0.575434
0.007568;-0.619729
0.007813;-0.659905
0.008057;-0.695767
0.008301;-0.727145
0.008545;-0.753903
0.008789;-0.775928
0.009033;-0.793142
0.009277;-0.805493
0.009521;-0.812959
0.009766;-0.815549
0.010010;-0.813300
0.010254;-0.806279
0.010498;-0.794578
0.010742;-0.778318
0.010986;-0.757647
0.011230;-0.732734
0.011475;-0.703776
0.011719;-0.670990
0.011963;-0.634611
0.012207;-0.594898
0.012451;-0.552123
0.012695;-0.506575
0.012939;-0.458556
0.013184;-0.408379
0.013428;-0.356367
0.013672;-0.302850
0.013916;-0.248163
0.014160;-0.192645
0.014404;-0.136635
0.014648;-0.080471
0.014893;-0.024489
0.015137;0.030980
0.015381;0.085614
0.015625;0.139097
0.015869;0.191125
0.016113;0.241407
0.016357;0.289663
0.016602;0.335633
0.016846;0.379070
0.017090;0.419747
0.017334;0.457455
0.017578;0.492005
0.017822;0.523233
0.018066;0.550991
0.018311;0.575158
0.018555;0.595634
0.018799;0.612343
0.019043;0.625232
0.019287;0.634271
0.019531;0.639456
0.019775;0.640802
0.020020;0.638350
0.020264;0.632162
0.020508;0.622322
0.020752;0.608934
0.020996;0.592122
0.021240;0.572030
0.021484;0.548818
0.021729;0.522663
0.021973;0.493760
0.022217;0.462314
0.022461;0.428545
0.022705;0.392683
0.022949;0.354968
0.023193;0.315648
0.023438;0.274976
0.023682;0.233212
0.023926;0.190618
0.024170;0.147457
0.024414;0.103993
0.024658;0.060487
0.024902;0.017198
0.025146;-0.025621
0.025391;-0.067721
0.025635;-0.108863
0.025879;-0.148815
0.026123;-0.187357
0.026367;-0.224279
0.026611;-0.259384
0.026855;-0.292489
0.027100;-0.323424
0.027344;-0.352035
0.027588;-0.378184
0.027832;-0.401749
0.028076;-0.422627
0.028320;-0.440730
0.028564;-0.455989
0.028809;-0.468351
0.029053;-0.477784
0.029297;-0.484271
0.029541;-0.487815
0.029785;-0.488435
0.030029;-0.486167
0.030273;-0.481064
0.030518;-0.473196
0.030762;-0.462647
0.031006;-0.449517
0.031250;-0.433918
0.031494;-0.415978
0.031738;-0.395833
0.031982;-0.373634
0.032227;-0.349540
0.032471;-0.323719
0.032715;-0.296348
0.032959;-0.267610
0.033203;-0.237692
0.033447;-0.206789
0.033691;-0.175094
0.033936;-0.142807
0.034180;-0.110126
0.034424;-0.077248
0.034668;-0.044369
0.034912;-0.011683
0.035156;0.020620
0.035400;0.052357
0.035645;0.083347
0.035889;0.113421
0.036133;0.142413
0.036377;0.170169
0.036621;0.196542
0.036865;0.221399
0.037109;0.244613
0.037354;0.266071
0.037598;0.285672
0.037842;0.303328
0.038086;0.318961
0.038330;0.332507
0.038574;0.343917
0.038818;0.353153
0.039063;0.360190
0.039307;0.365019
0.039551;0.367640
0.039795;0.368069
0.040039;0.366332
0.040283;0.362470
0.040527;0.356534
0.040771;0.348586
0.041016;0.338700
0.041260;0.326959
0.041504;0.313456
0.041748;0.298293
0.041992;0.281581
0.042236;0.263436
0.042480;0.243984
0.042725;0.223353
0.042969;0.201679
0.043213;0.179102
0.043457;0.155762
0.043701;0.131806
0.043945;0.107379
0.044189;0.082629
0.044434;0.057702
0.044678;0.032745
0.044922;0.007902
0.045166;-0.016685
0.045410;-0.040878
0.045654;-0.064543
0.045898;-0.087551
0.046143;-0.109776
0.046387;-0.131101
0.046631;-0.151414
0.046875;-0.170610
0.047119;-0.188594
0.047363;-0.205276
0.047607;-0.220575
0.047852;-0.234421
0.048096;-0.246750
0.048340;-0.257509
0.048584;-0.266655
0.048828;-0.274152
0.049072;-0.279977
0.049316;-0.284114
0.049561;-0.286558
0.049805;-0.287312
0.050049;-0.286390
0.050293;-0.283814
0.050537;-0.279616
0.050781;-0.273835
0.051025;-0.266520
0.051270;-0.257726
0.051514;-0.247519
0.051758;-0.235968
0.052002;-0.223152
0.052246;-0.209154
0.052490;-0.194063
0.052734;-0.177974
0.052979;-0.160987
0.053223;-0.143203
0.053467;-0.124731
0.053711;-0.105678
0.053955;-0.086157
0.054199;-0.066280
0.054443;-0.046162
0.054688;-0.025917
0.054932;-0.005659
0.055176;0.014498
0.055420;0.034443
0.055664;0.054065
0.055908;0.073257
0.056152;0.091914
0.056396;0.109936
0.056641;0.127226
0.056885;0.143691
0.057129;0.159245
0.057373;0.173805
0.057617;0.187296
0.057861;0.199647
0.058105;0.210795
0.058350;0.220683
0.058594;0.229262
0.058838;0.236488
0.059082;0.242327
0.059326;0.246751
0.059570;0.249739
0.059814;0.251280
0.060059;0.251369
0.060303;0.250008
0.060547;0.247210
0.060791;0.242991
0.061035;0.237378
0.061279;0.230404
0.061523;0.222110
0.061768;0.212543
0.062012;0.201757
0.062256;0.189813
0.062500;0.176777
0.062744;0.162721
0.062988;0.147723
0.063232;0.131867
0.063477;0.115239
0.063721;0.097931
0.063965;0.080038
0.064209;0.061659
0.064453;0.042895
0.064697;0.023849
0.064941;0.004628
0.065186;-0.014664
0.065430;-0.033919
0.065674;-0.053029
0.065918;-0.071888
0.066162;-0.090391
0.066406;-0.108433
0.066650;-0.125912
0.066895;-0.142727
0.067139;-0.158784
0.067383;-0.173989
0.067627;-0.188253
0.067871;-0.201492
0.068115;-0.213627
0.068359;-0.224585
0.068604;-0.234297
0.068848;-0.242703
0.069092;-0.249747
0.069336;-0.255382
0.069580;-0.259567
0.069824;-0.262270
0.070068;-0.263466
0.070313;-0.263138
0.070557;-0.261276
0.070801;-0.257881
0.071045;-0.252959
0.071289;-0.246528
0.071533;-0.238611
0.071777;-0.229243
0.072021;-0.218463
0.072266;-0.206322
0.072510;-0.192876
0.072754;-0.178191
0.072998;-0.162339
0.073242;-0.145399
0.073486;-0.127459
0.073730;-0.108611
0.073975;-0.088954
0.074219;-0.068592
0.074463;-0.047635
0.074707;-0.026196
0.074951;-0.004394
0.075195;0.017651
0.075439;0.039815
0.075684;0.061971
0.075928;0.083993
0.076172;0.105752
0.076416;0.127121
0.076660;0.147971
0.076904;0.168178
0.077148;0.187617
0.077393;0.206168
0.077637;0.223713
0.077881;0.240138
0.078125;0.255336
0.078369;0.269205
0.078613;0.281647
0.078857;0.292574
0.079102;0.301904
0.079346;0.309563
0.079590;0.315487
0.079834;0.319618
0.080078;0.321911
0.080322;0.322329
0.080566;0.320847
0.080811;0.317448
0.081055;0.312128
0.081299;0.304893
0.081543;0.295761
0.081787;0.284761
0.082031;0.271933
0.082275;0.257328
0.082520;0.241008
0.082764;0.223046
0.083008;0.203527
0.083252;0.182543
0.083496;0.160199
0.083740;0.136608
0.083984;0.111891
0.084229;0.086181
0.084473;0.059613
0.084717;0.032335
0.084961;0.004496
0.085205;-0.023746
0.085449;-0.052231
0.085693;-0.080792
0.085938;-0.109263
0.086182;-0.137472
0.086426;-0.165250
0.086670;-0.192427
0.086914;-0.218832
0.087158;-0.244297
0.087402;-0.268660
0.087646;-0.291760
0.087891;-0.313442
0.088135;-0.333557
0.088379;-0.351964
0.088623;-0.368529
0.088867;-0.383128
0.089111;-0.395646
0.089355;-0.405980
0.089600;-0.414036
0.089844;-0.419736
0.090088;-0.423011
0.090332;-0.423808
0.090576;-0.422088
0.090820;-0.417824
0.091064;-0.411007
0.091309;-0.401641
0.091553;-0.389746
0.091797;-0.375357
0.092041;-0.358526
0.092285;-0.339318
0.092529;-0.317814
0.092773;-0.294112
0.093018;-0.268321
0.093262;-0.240567
0.093506;-0.210988
0.093750;-0.179735
0.093994;-0.146972
0.094238;-0.112875
0.094482;-0.077628
0.094727;-0.041427
0.094971;-0.004475
0.095215;0.033017
0.095459;0.070832
0.095703;0.108747
0.095947;0.146536
0.096191;0.183972
0.096436;0.220825
0.096680;0.256865
0.096924;0.291866
0.097168;0.325603
0.097412;0.357855
0.097656;0.388410
0.097900;0.417061
0.098145;0.443609
0.098389;0.467866
0.098633;0.489656
0.098877;0.508814
0.099121;0.525190
0.099365;0.538647
0.099609;0.549065
0.099854;0.556341
0.100098;0.560388
0.100342;0.561139
0.100586;0.558545
0.100830;0.552578
0.101074;0.543228
0.101318;0.530506
0.101563;0.514444
0.101807;0.495095
0.102051;0.472532
0.102295;0.446847
0.102539;0.418154
0.102783;0.386587
0.103027;0.352297
0.103271;0.315456
0.103516;0.276252
0.103760;0.234889
0.104004;0.191589
0.104248;0.146587
0.104492;0.100132
0.104736;0.052485
0.104980;0.003917
0.105225;-0.045292
0.105469;-0.094854
0.105713;-0.144476
0.105957;-0.193859
0.106201;-0.242704
0.106445;-0.290711
0.106689;-0.337580
0.106934;-0.383015
0.107178;-0.426726
0.107422;-0.468428
0.107666;-0.507846
0.107910;-0.544714
0.108154;-0.578780
0.108398;-0.609805
0.108643;-0.637566
0.108887;-0.661855
0.109131;-0.682485
0.109375;-0.699288
0.109619;-0.712116
0.109863;-0.720847
0.110107;-0.725377
0.110352;-0.725630
0.110596;-0.721555
0.110840;-0.713123
0.111084;-0.700336
0.111328;-0.683219
0.111572;-0.661824
0.111816;-0.636230
0.112061;-0.606543
0.112305;-0.572894
0.112549;-0.535439
0.112793;-0.494360
0.113037;-0.449863
0.113281;-0.402176
0.113525;-0.351549
0.113770;-0.298254
0.114014;-0.242582
0.114258;-0.184838
0.114502;-0.125349
0.114746;-0.064451
0.114990;-0.002495
0.115234;0.060159
0.115479;0.123141
0.115723;0.186078
0.115967;0.248591
0.116211;0.310300
0.116455;0.370826
0.116699;0.429792
0.116943;0.486828
0.117188;0.541570
0.117432;0.593667
0.117676;0.642776
